51081.282556 19.459 0.021
51819.353670 19.356 0.016
52558.318935 19.518 0.016
52577.206435 19.524 0.016
52586.209912 19.546 0.018
52910.290395 19.547 0.016
52931.220596 19.553 0.017
52935.217560 19.545 0.018
52959.160889 19.481 0.015
52963.140633 19.534 0.016
53313.210761 19.494 0.021
53352.111698 19.524 0.017
53622.320001 19.628 0.023
53634.269471 19.617 0.033
53636.275005 19.670 0.027
53638.310808 19.690 0.020
53640.274842 19.709 0.026
53655.247012 19.642 0.038
53664.271968 19.679 0.028
53666.235572 19.680 0.021
53669.231211 19.669 0.018
53671.315984 19.698 0.024
53674.215447 19.688 0.019
53676.304926 19.654 0.020
53679.276817 19.706 0.026
53681.268329 19.695 0.021
53685.227380 19.630 0.051
53694.241259 19.785 0.054
53697.225354 19.669 0.030
53700.224313 19.627 0.020
53705.210982 19.673 0.021
53975.296009 19.591 0.021
53993.363786 19.521 0.020
53994.318997 19.569 0.024
53996.302745 19.527 0.021
#53998.271542 -99.000 0.034
54005.301614 19.571 0.015
54010.256843 19.507 0.019
54012.249675 19.505 0.027
54020.255700 19.492 0.031
54024.337243 19.513 0.022
54028.246075 19.394 0.022
54030.249220 19.538 0.019
54035.325036 19.532 0.027
54037.230441 19.503 0.023
54040.244958 19.493 0.030
54047.275590 19.539 0.042
54049.271390 19.494 0.032
54053.235704 19.517 0.023
54056.237402 19.507 0.034
54062.236646 19.471 0.025
54068.217166 19.548 0.034
54357.274860 19.561 0.022
#54362.324690 -99.000 0.086
54382.304894 19.642 0.029
54385.322725 19.557 0.026
54387.323189 19.623 0.025
54392.317914 19.653 0.024
54402.316363 19.681 0.036

