51081.298815  19.217 0.013
51819.370039  19.556 0.016
52558.335251  19.824 0.018
52577.222750  19.799 0.017
52586.226230  19.793 0.017
52910.306710  19.623 0.015
52931.236912  19.580 0.015
52935.233876  19.624 0.015
52959.177205  19.579 0.014
52963.156948  19.584 0.014
53352.128014  19.246 0.011
53622.336315  19.513 0.017
53634.285785  19.524 0.036
53638.327120  19.567 0.016
53640.291155  19.569 0.017
53655.263327  19.593 0.025
53664.288283  19.658 0.027
53669.247526  19.585 0.014
53671.332298  19.615 0.019
53674.231762  19.661 0.016
53676.321241  19.657 0.016
53679.293132  19.617 0.018
53681.284645  19.618 0.018
53685.243695  19.574 0.041
53697.241668  19.643 0.017
53700.240626  19.613 0.020
53705.227296  19.647 0.017
53975.312293  19.505 0.021
53990.325139  19.491 0.027
53994.335283  19.518 0.019
53996.319101  19.446 0.021
53998.287692  19.501 0.033
54005.317971  19.508 0.025
54010.273144  19.520 0.021
54012.266020  19.521 0.033
#54020.271978g -99.000 0.024
54024.353578  19.507 0.023
54030.265575  19.497 0.028
54035.341373  19.446 0.034
54037.246778  19.462 0.024
54040.261246  19.433 0.035
54049.287761  19.361 0.049
54053.252026  19.383 0.026
54056.253696  19.377 0.051
54059.247985  19.415 0.056
54062.252874  19.400 0.025
54068.233448  19.409 0.076
54357.291181  19.383 0.019
54362.340985  19.348 0.021
54382.321199  19.353 0.018
54385.338997  19.394 0.021
54387.339545  19.372 0.021
54392.334231  19.351 0.024
54402.332711  19.434 0.035
