51081.297149  19.258 0.029
51819.368373  19.578 0.036
52558.333585  19.977 0.048
#52577.221084u -99.000 0.040
52586.224564  19.870 0.037
52910.305044  19.760 0.035
52931.235246  19.733 0.037
52935.232210  19.715 0.034
52959.175539  19.656 0.033
52963.155282  19.706 0.031
53352.126348  19.300 0.026
53622.334649  19.602 0.042
53634.284119  19.676 0.087
53638.325454  19.565 0.036
53640.289489  19.674 0.046
53655.261661  19.601 0.052
53664.286617  19.717 0.067
53669.245860  19.748 0.033
53671.330632  19.681 0.049
53674.230096  19.632 0.035
53676.319575  19.682 0.041
53679.291466  19.684 0.042
53681.282979  19.653 0.044
#53685.242029u -99.000 0.086
53697.240002  19.739 0.041
53700.238960  19.668 0.046
53705.225630  19.698 0.039
53975.310626  19.526 0.041
53990.323472  19.433 0.045
53994.333617  19.504 0.035
53996.317434  19.555 0.038
53998.286026  19.551 0.031
54005.316304  19.532 0.027
54010.271477  19.567 0.036
54012.264354  19.446 0.050
54020.270312  19.497 0.057
54024.351911  19.552 0.060
54030.263909  19.508 0.030
54035.339706  19.536 0.061
54037.245112  19.547 0.032
54040.259580  19.498 0.052
#54049.286095u -99.000 0.077
54053.250359  19.488 0.029
54056.252029  19.436 0.057
54059.246319  19.449 0.084
54062.251208  19.471 0.045
#54068.231781u -99.000 0.083
54357.289515  19.474 0.036
54362.339319  19.441 0.029
#54382.319532u -99.000 0.049
#54385.337331u -99.000 0.028
54387.337878  19.453 0.038
54392.332565  19.472 0.035
#54402.331045u -99.000 0.080

