51075.304533 18.966 0.010
52196.305034 18.988 0.010
52197.318141 18.968 0.010
52225.168340 18.895 0.009
52231.204125 18.878 0.009
52253.190296 18.851 0.011
52557.312127 18.764 0.009
52578.208212 18.749 0.009
52908.286693 18.615 0.009
52911.300481 18.609 0.009
52930.177853 18.612 0.008
52934.218594 18.626 0.009
52936.214521 18.624 0.008
52962.140042 18.616 0.008
53270.278580 18.517 0.017
53272.328525 18.512 0.009
53286.297243 18.540 0.009
53288.255734 18.505 0.008
53294.303409 18.503 0.008
53302.251402 18.486 0.012
53312.206933 18.467 0.013
53314.208130 18.470 0.007
#53616.312493 -99.000 0.017
53623.302706 18.508 0.009
53626.288919 18.512 0.009
53628.273784 18.527 0.013
53637.275400 18.540 0.011
53639.320777 18.515 0.008
53644.267855 18.576 0.017
53654.302470 18.510 0.008
53656.250065 18.477 0.014
53663.263373 18.497 0.011
53668.252973 18.517 0.008
53670.257825 18.488 0.008
53673.225810 18.491 0.007
53675.222698 18.496 0.008
53677.243729 18.495 0.008
53680.230396 18.517 0.008
53693.232293 18.503 0.012
53698.229684 18.521 0.010
53704.215616 18.494 0.008
53974.308276 18.793 0.015
53989.311709 18.793 0.024
53997.407329 18.819 0.021
54000.287093 18.801 0.016
54007.337283 18.799 0.020
54009.261008 18.797 0.017
54011.325506 18.845 0.020
54019.275707 18.782 0.015
54025.324519 18.817 0.017
54029.254884 18.783 0.014
54348.322240 18.969 0.014
54358.278092 18.927 0.024
54359.272115 18.982 0.025
54365.311134 18.949 0.014
54373.385522 18.931 0.029
54381.330710 18.979 0.015
54386.323051 18.935 0.019
54388.327291 18.941 0.020
54403.241063 18.897 0.017
54404.298620 18.959 0.016
54405.296617 18.942 0.016
54406.234920 18.920 0.018
54412.237842 18.919 0.016
