51081.289390  18.414 0.008
52558.325767  18.490 0.008
52577.213267  18.350 0.007
52586.216746  18.330 0.007
52910.297227  18.410 0.007
52931.227429  18.402 0.008
52935.224392  18.405 0.007
52959.167721  18.385 0.007
52963.147465  18.366 0.007
53352.118530  18.399 0.007
53622.326832  18.283 0.008
53634.276303  18.199 0.012
53636.281836  18.275 0.013
53638.317637  18.221 0.007
#53640.281672g -99.000 0.008
53655.253843  18.336 0.010
53664.278800  18.312 0.011
53666.242404  18.350 0.008
53669.238043  18.397 0.007
53671.322815  18.400 0.008
53674.222278  18.400 0.007
53676.311758  18.379 0.008
53679.283648  18.437 0.008
53681.275161  18.405 0.008
53685.234212  18.353 0.017
53697.232185  18.435 0.009
53700.231143  18.396 0.008
53705.217814  18.470 0.008
53975.302832  18.749 0.025
#53990.315684g -99.000 0.026
53996.309561  18.746 0.034
54024.344101  18.957 0.020
54049.278280  18.887 0.023
54062.243473  18.936 0.021
54382.311717  18.905 0.019
54387.330015  18.844 0.017
54392.324738  18.917 0.018
