51081.288557  17.692 0.022
52558.324934  17.770 0.022
52577.212434  17.675 0.019
52586.215913  17.680 0.020
52910.296394  17.743 0.018
52931.226596  17.669 0.018
52935.223559  17.726 0.018
52959.166888  17.741 0.016
52963.146632  17.753 0.016
53352.117697  17.752 0.019
53622.325999  17.730 0.022
53634.275470  17.703 0.022
53636.281003  17.768 0.032
53638.316804  17.671 0.017
#53640.280839z -99.000 0.036
53655.253010  17.677 0.023
53664.277967  17.649 0.020
53666.241571  17.717 0.018
53669.237210  17.693 0.018
53671.321982  17.661 0.021
53674.221445  17.733 0.018
53676.310925  17.725 0.017
53679.282815  17.772 0.023
53681.274328  17.741 0.018
#53685.233379z -99.000 0.025
53697.231352  17.701 0.018
53700.230310  17.686 0.020
53705.216981  17.728 0.017
53975.301998  17.907 0.034
53990.314851  17.975 0.026
53996.308728  17.991 0.037
54024.343268  17.942 0.034
54049.277446  18.224 0.038
54062.242640  18.078 0.033
54382.310884  18.020 0.026
54387.329182  18.002 0.029
54392.323904  18.078 0.032

