51081.287724  18.428 0.019
52558.324101  18.485 0.019
52577.211601  18.352 0.015
52586.215080  18.327 0.015
52910.295561  18.460 0.016
52931.225763  18.404 0.017
52935.222726  18.471 0.017
52959.166055  18.383 0.015
52963.145799  18.412 0.015
53352.116864  18.479 0.017
53622.325166  18.437 0.020
53634.274637  18.251 0.028
#53636.280170u -99.000 0.030
53638.315971  18.251 0.016
#53640.280006u -99.000 0.025
53655.252177  18.400 0.025
53664.277134  18.419 0.025
53666.240738  18.371 0.018
53669.236377 18.417 0.016
53671.321149  18.486 0.024
53674.220612  18.432 0.018
53676.310092  18.427 0.020
#53679.281982u -99.000 0.021
53681.273495  18.377 0.019
53685.232546  18.370 0.037
53697.230519  18.500 0.022
53700.229477  18.516 0.021
53705.216148  18.486 0.020
53975.301165  18.696 0.023
#53990.314017u -99.000 0.027
53996.307894  18.826 0.024
54024.342435  19.021 0.036
54049.276613  18.895 0.044
54062.241806  18.875 0.032
54382.310051  18.952 0.028
54387.328348  18.886 0.037
54392.323071  18.847 0.035

