51081.286560  19.882 0.027
51819.357752  19.946 0.022
52558.322989  19.733 0.021
52577.210491  19.840 0.019
52586.213968  19.835 0.022
52910.294451  19.898 0.019
52931.224652  19.843 0.021
52935.221614  19.890 0.020
52959.164944  19.683 0.016
52963.144688  19.812 0.017
53352.115752  19.858 0.019
53622.324054  19.897 0.026
53634.273525  19.867 0.045
53636.279059  19.917 0.034
53638.314859  19.946 0.023
#53640.278895r -99.000 0.048
53655.251066  19.927 0.037
53664.276023  19.809 0.030
53666.239627  19.895 0.022
53669.235265  19.866 0.018
53671.320038  19.840 0.027
53674.219501  19.828 0.022
53676.308980  19.864 0.022
53679.280871  19.811 0.026
53681.272384  19.808 0.021
53685.231435  19.746 0.056
53694.245314  19.834 0.061
53697.229408  19.805 0.024
53700.228365  19.802 0.023
53705.215036  19.814 0.021
53975.300084  19.528 0.020
53990.312854  19.483 0.025
53993.368042  19.506 0.018
53994.323037  19.543 0.022
53996.306783  19.495 0.020
#53998.275394r -99.000 0.041
54005.305650  19.549 0.018
54010.261016  19.580 0.020
54012.253940  19.786 0.048
54020.259696  19.608 0.033
54028.250067  19.592 0.028
54030.253256  19.637 0.021
54035.329087  19.603 0.032
54037.234678  19.590 0.021
54040.249032  19.603 0.027
54049.275549  19.681 0.037
54053.239817  19.625 0.022
#54059.235971r -99.000 0.045
54062.240691  19.697 0.040
54068.221305  19.683 0.036
54357.278912  20.266 0.032
54362.328755  20.186 0.028
54382.308960  20.179 0.030
54385.326749  20.230 0.030
54387.327369  20.281 0.032
54392.321989  20.294 0.038
54402.320502  20.212 0.042

