51081.287393  19.898 0.040
51819.358585  19.954 0.032
52558.323822  19.730 0.027
52577.211324  19.794 0.026
52586.214801  19.812 0.033
52910.295284  19.930 0.026
52931.225485  19.835 0.026
52935.222447  19.883 0.028
52959.165777  19.772 0.021
52963.145521  19.840 0.021
53352.116585  19.850 0.026
53622.324887  19.875 0.041
53634.274358  19.834 0.048
#53636.279892i -99.000 0.047
53638.315692  19.870 0.026
#53640.279728i -99.000 0.059
53655.251899  19.832 0.048
53664.276856  19.796 0.035
53666.240460  19.836 0.027
53669.236098  19.864 0.025
53671.320871  19.820 0.036
53674.220334  19.796 0.028
53676.309813  19.860 0.027
53679.281704  19.892 0.040
53681.273217  19.857 0.027
53685.232268  19.790 0.058
53694.246147  19.833 0.066
53697.230241  19.799 0.027
53700.229198  19.807 0.029
53705.215869  19.749 0.025
53975.300917  19.462 0.024
53990.313687  19.421 0.026
53993.368875  19.484 0.022
53994.323871  19.494 0.019
53996.307617  19.528 0.024
#53998.276228i -99.000 0.043
54005.306484  19.530 0.020
54010.261849  19.538 0.023
54012.254773  19.533 0.025
54020.260529  19.507 0.032
54028.250900  19.606 0.027
54030.254089  19.544 0.021
54035.329920  19.592 0.045
54037.235512  19.607 0.023
54040.249866  19.589 0.031
54049.276382  19.651 0.037
54053.240651  19.586 0.024
54059.236804  19.763 0.074
54062.241524  19.639 0.033
54068.222138  19.680 0.038
54357.279746  20.235 0.033
#54362.329588i -99.000 0.067
54382.309793  20.204 0.045
54385.327583  20.275 0.034
54387.328203  20.319 0.044
54392.322822  20.284 0.042
54402.321335  20.249 0.049

