51081.288227  20.856 0.114
51819.359419  20.916 0.099
52558.324656  20.698 0.102
52577.212158  20.703 0.076
#52586.215635u -99.000 0.080
52910.296118  21.120 0.101
#52931.226319u -99.000 0.089
52935.223281  20.842 0.081
52959.166611  20.527 0.060
#52963.146355u -99.000 0.056
53352.117419  20.790 0.075
53622.325721  20.728 0.115
53634.275192  20.693 0.228
53636.280726  20.956 0.334
53638.316526  20.789 0.100
53640.280562  21.026 0.224
53655.252733  20.848 0.184
53664.277690  21.035 0.223
53666.241294  20.843 0.102
53669.236932  20.775 0.081
53671.321705  20.705 0.148
53674.221168  20.784 0.097
53676.310647  20.628 0.085
53679.282538  20.601 0.109
53681.274051  20.728 0.097
53685.233102  20.912 0.324
#53694.246981u -99.000 0.386
53697.231075  20.677 0.106
53700.230032  20.782 0.116
53705.216703  20.669 0.090
53975.301751  20.255 0.063
53990.314520  20.252 0.092
#53993.369709u -99.000 0.097
53994.324704  20.266 0.047
#53996.308450u -99.000 0.053
#53998.277061u -99.000 0.171
54005.307317  20.472 0.055
54010.262682  20.379 0.081
#54012.255606u -99.000 0.105
#54020.261362u -99.000 0.115
54028.251733  20.462 0.068
54030.254922  20.464 0.058
#54035.330754u -99.000 0.144
#54037.236345u -99.000 0.066
54040.250699  20.300 0.103
#54049.277216u -99.000 0.184
54053.241484  20.536 0.074
#54059.237637u -99.000 0.300
54062.242357  20.535 0.105
#54068.222972u -99.000 0.179
54357.280579  21.210 0.123
54362.330421  21.719 0.224
54382.310627  21.545 0.227
#54385.328416u -99.000 0.128
#54387.329036u -99.000 0.178
#54392.323655u -99.000 0.309
#54402.322168u -99.000 0.351

