51075.313478 19.780 0.035
52196.313978 19.987 0.041
52197.327129 19.968 0.045
52225.177283 19.899 0.037
52231.213068 20.005 0.046
52253.199237 20.014 0.067
52557.321069 19.699 0.036
52578.217153 19.677 0.032
52908.295634 19.565 0.034
52911.309421 19.635 0.040
52930.186793 19.601 0.039
52934.227535 19.596 0.037
52936.223462 19.550 0.031
52962.148985 19.619 0.031
#53270.287520 -99.000 0.035
53272.337466 19.525 0.035
53286.306185 19.442 0.053
53288.264675 19.434 0.033
53294.312351 19.436 0.034
53302.260343 19.404 0.050
53312.215937 19.373 0.029
53314.217072 19.379 0.028
53616.321434 19.644 0.046
#53623.311646 -99.000 0.066
53626.297859 19.534 0.035
53628.282724 19.572 0.067
53637.284341 19.577 0.053
53639.329718 19.489 0.033
53654.311411 19.493 0.034
53663.272314 19.584 0.052
53665.250284 19.447 0.086
#53666.342417 -99.000 0.059
53668.261914 19.506 0.045
53670.266767 19.501 0.033
53673.234751 19.469 0.030
53675.231639 19.455 0.032
53677.252671 19.499 0.029
53680.239337 19.538 0.033
53693.241235 19.556 0.061
53698.238625 19.484 0.035
53704.224558 19.445 0.034
53974.317226 19.471 0.028
#53989.320608 -99.000 0.059
53997.416382 19.400 0.030
54000.296031 19.415 0.028
54006.242917 19.415 0.034
54007.346203 19.481 0.029
54009.269944 19.513 0.031
54011.334457 19.483 0.048
54019.284655 19.420 0.040
54025.333476 19.532 0.035
54029.263805 19.439 0.033
54348.331187 19.488 0.029
54358.287061 19.348 0.038
#54359.281070 -99.000 0.069
#54365.320099 -99.000 0.027
54381.339647 19.384 0.028
54386.331971 19.378 0.034
54388.336233 19.478 0.034
54403.250116 19.587 0.084
#54404.307603 -99.000 0.048
54405.305535 19.444 0.043
54406.243842 19.444 0.027
54412.246816 19.380 0.032

