51081.286944  19.320 0.018
51819.358182  19.360 0.015
52558.323353  19.455 0.019
52577.210855  19.423 0.015
52586.214333  19.427 0.017
52910.294814  19.309 0.013
52931.225016  19.345 0.015
52935.221978  19.299 0.014
52959.165307  19.340 0.013
52963.145052  19.350 0.013
53352.116117  19.517 0.015
53622.324419  19.617 0.020
53634.273889  19.619 0.038
53636.279422  19.531 0.027
53638.315223  19.611 0.018
#53640.279259r -99.000 0.134
53655.251430  19.546 0.031
53664.276386  19.613 0.026
53666.239991  19.581 0.018
53669.235629  19.622 0.016
53671.320402  19.615 0.023
53674.219865  19.636 0.020
53676.309344  19.614 0.018
53679.281235  19.604 0.024
53681.272748  19.610 0.018
53685.231799  19.617 0.047
53694.245678  19.546 0.048
53697.229772  19.595 0.020
53700.228730  19.622 0.019
53705.215400  19.599 0.018
53975.300400  19.730 0.024
53990.313233  19.710 0.026
53993.368203  19.753 0.024
53994.323388  19.727 0.019
53996.307125  19.786 0.019
53998.275837  19.824 0.036
54005.306010  19.762 0.019
54010.261235  19.746 0.022
54012.254081  19.751 0.029
54020.260074  19.753 0.034
54024.341721  19.681 0.035
54028.250469  19.740 0.021
54030.253616  19.740 0.017
54035.329389  19.661 0.037
54037.234865  19.726 0.022
54040.249351  19.703 0.030
#54047.280254r -99.000 0.054
54049.275902  19.749 0.030
54053.240169  19.703 0.022
54062.241025  19.693 0.033
54068.221660  19.703 0.036
54357.279296  19.649 0.023
54362.329085  19.623 0.022
54382.309297  19.595 0.020
54385.327122  19.635 0.022
54387.327606  19.625 0.019
54392.322362  19.623 0.023
54402.320856  19.606 0.026

