51075.303436 19.153 0.019
52196.304049 19.573 0.021
52197.317157 19.552 0.021
52225.167245 19.599 0.024
52231.203029 19.521 0.020
52253.189199 19.460 0.027
52557.311030 19.667 0.027
52578.207114 19.699 0.023
52908.285596 19.697 0.028
52911.299384 19.755 0.031
52930.176756 19.674 0.027
52934.217497 19.739 0.032
52936.213424 19.685 0.021
52962.138945 19.666 0.026
#53270.277494 -99.000 0.035
53272.327428 19.569 0.024
53286.296147 19.567 0.025
53288.254638 19.605 0.022
53294.302312 19.574 0.024
53302.250306 19.659 0.030
53312.205897 19.573 0.029
53314.207034 19.560 0.024
53623.301610 19.415 0.028
53626.287823 19.505 0.022
53628.272689 19.445 0.029
53637.274304 19.373 0.031
53639.319683 19.440 0.020
53644.266758 19.533 0.023
53654.301374 19.535 0.022
#53656.248968 -99.000 0.037
53663.262277 19.519 0.022
53668.251877 19.459 0.036
53670.256731 19.504 0.022
53673.224714 19.574 0.021
53675.221602 19.508 0.022
53677.242634 19.530 0.019
53680.229300 19.501 0.021
53693.231197 19.580 0.028
#53698.228588 -99.000 0.078
53704.214521 19.561 0.025
53974.307208 19.725 0.024
53989.310624 19.768 0.035
#53997.406206 -99.000 0.028
54000.286073 19.700 0.032
54007.336164 19.735 0.026
54009.259988 19.694 0.027
54011.324418 19.774 0.027
54019.274612 19.722 0.023
54025.323432 19.646 0.028
54029.253831 19.580 0.026
54348.321244 19.445 0.027
54358.276983 19.399 0.026
#54359.271028 -99.000 0.046
54365.310082 19.578 0.031
54373.384319 19.443 0.037
54381.329690 19.450 0.025
54386.321997 19.435 0.025
54388.326245 19.506 0.023
54403.240045 19.515 0.027
54404.297695 19.500 0.022
54405.295627 19.480 0.023
54406.233802 19.474 0.026
54412.236777 19.415 0.028

