51081.290827 19.464 0.091
51819.361975 19.467 0.074
52558.327246 19.985 0.094
52577.214748 19.949 0.129
52586.218226 20.122 0.152
52910.298708 19.888 0.083
52931.228908 20.285 0.147
52935.225872 19.951 0.104
52959.169201 19.975 0.083
52963.148945 19.851 0.075
53352.120010 19.787 0.086
53622.328313 19.843 0.139
53634.277784 19.777 0.123
53638.319118 20.089 0.103
53640.283153 19.979 0.174
53655.255324 19.611 0.104
53664.280281 19.831 0.151
53666.243885 20.090 0.119
53669.239524 19.938 0.105
53671.324296 20.269 0.191
53674.223758 20.093 0.122
53676.313239 20.058 0.092
53679.285129 20.153 0.186
53681.276642 20.180 0.131
53685.235694 19.934 0.161
53694.249571 19.702 0.186
53697.233665 20.120 0.109
53700.232624 20.153 0.138
53705.219294 20.282 0.129
53975.304353 19.975 0.108
53990.317121 19.981 0.104
53993.372117 19.871 0.083
53994.327318 19.864 0.082
53996.311029 20.023 0.121
#53998.279766 -99.000 0.191
54005.309897 19.978 0.070
54010.265147 19.928 0.069
54012.258009 19.807 0.078
54020.263961 19.915 0.127
54024.345561 20.057 0.205
54028.254356 20.085 0.114
54030.257545 19.974 0.082
#54035.333281 -99.000 0.248
54037.238767 19.898 0.093
54040.253305 19.801 0.094
#54047.283951 -99.000 0.544
54049.279694 19.798 0.149
54053.244024 19.762 0.082
54056.245753 20.425 0.606
54062.244909 19.838 0.151
54068.225460 19.904 0.128
54357.283202 19.909 0.081
#54362.332996 -99.000 0.177
54382.313235 20.546 0.256
54385.331006 19.892 0.075
54387.331517 19.838 0.100
54392.326233 19.895 0.111
54402.324694 19.870 0.094

