51081.288191  19.519 0.108
52558.324626  19.279 0.066
52577.212128  19.232 0.069
52586.215605  19.100 0.070
52910.296088  19.730 0.095
52935.223252  19.769 0.109
52959.166581  19.922 0.092
52963.146326  19.774 0.088
53294.303379  19.781 0.109
53352.117391  19.815 0.108
53622.325694  19.873 0.148
53626.288891  19.764 0.102
53634.275164  19.598 0.122
53638.316498  19.873 0.107
53640.280534  19.904 0.276
53655.252705  19.621 0.124
53664.277661  19.593 0.105
53666.241266  19.448 0.082
53669.236904  19.540 0.086
53671.321677  19.609 0.109
53674.221141  19.481 0.078
53676.310617  19.516 0.075
53679.282510  19.636 0.131
53681.274022  19.544 0.077
53697.231047  19.496 0.089
53700.230005  19.693 0.101
53705.216675  19.601 0.079
53975.301946  19.594 0.094
#53990.314490z -99.000 0.099
#53993.369497z -99.000 0.120
53994.324706  19.628 0.084
53996.308456  19.569 0.087
54005.307339  19.668 0.075
54010.262511  19.666 0.077
#54012.255371z -99.000 0.102
54020.261348  19.575 0.141
54024.342965  19.423 0.119
54028.251728  19.466 0.110
#54030.254931z -99.000 0.089
54035.330725  19.304 0.116
54037.236145  19.506 0.080
54040.250667  19.546 0.129
54049.277148  19.593 0.121
54053.241415  19.566 0.084
54056.243082  19.546 0.095
54062.242278  19.343 0.097
54068.222830  19.528 0.119
54357.280569  19.251 0.056
54362.330398  19.118 0.066
54382.310603  19.157 0.069
54385.328380  19.231 0.051
54387.328898  19.243 0.066
54392.323623  19.223 0.067
54402.322102  19.129 0.061

