51081.296886  19.861 0.048
51819.367992  20.319 0.063
52558.333277  20.141 0.056
52577.220778  20.167 0.055
52586.224256  20.055 0.047
52910.304737  20.197 0.052
52931.234939  20.308 0.062
52935.231904  20.255 0.052
52959.175231  20.230 0.050
#52963.154975u -99.000 0.045
53352.126041  20.418 0.055
53622.334342  20.654 0.103
#53634.283813u -99.000 0.135
53638.325147  20.531 0.078
53655.261353  20.329 0.107
53664.286310  20.451 0.130
53669.245553  20.375 0.059
53671.330323  20.695 0.125
53674.229789  20.477 0.072
53676.319267  20.260 0.066
53679.291158  20.538 0.095
53681.282671  20.363 0.079
#53694.255600u -99.000 0.226
#53697.239694u -99.000 0.082
#53700.238652u -99.000 0.097
53705.225322  20.504 0.077
#53975.310482u -99.000 0.071
53990.323159  20.643 0.134
53994.333383  20.604 0.066
#53996.317055u -99.000 0.075
53998.285717  20.439 0.058
54005.315925  20.421 0.054
#54010.271163u -99.000 0.086
54012.264002  20.400 0.109
54020.270015  20.392 0.112
54024.351607  20.369 0.088
54030.263543  20.540 0.057
54035.339418  21.034 0.491
54037.244802  20.463 0.061
54040.259295  20.650 0.139
54049.285860  20.504 0.211
54053.250056  20.590 0.073
54056.251723  20.708 0.114
54059.246025  20.557 0.129
54062.250961  20.329 0.105
54068.231472  20.129 0.127
#54357.289242u -99.000 0.069
54362.339010  20.636 0.076
54382.319232  20.339 0.121
54385.337047  20.626 0.083
54387.337522  20.476 0.089
54392.332251  20.435 0.086
54402.330812  20.718 0.203

