51081.295219  19.600 0.022
51819.366325  19.886 0.022
52558.331610  19.725 0.020
52577.219111  19.753 0.021
52586.222589  19.749 0.020
52910.303070  19.794 0.017
52931.233272  19.878 0.020
52935.230237  19.834 0.019
52959.173564  19.916 0.019
52963.153308  19.845 0.017
53352.124374  20.007 0.021
53622.332675  20.104 0.033
53634.282146  20.046 0.048
53638.323480  20.050 0.023
53655.259686  20.016 0.040
53664.284643  19.935 0.035
53669.243886  20.008 0.022
53671.328656  20.058 0.029
53674.228122  19.993 0.022
53676.317600  19.983 0.024
53679.289491  19.999 0.031
53681.281004  19.991 0.025
53694.253933  19.991 0.070
53697.238027  20.005 0.023
53700.236985  19.938 0.025
53705.223655  19.980 0.024
53975.308815  20.047 0.024
53990.321493  20.003 0.029
53994.331716  20.035 0.019
53996.315389  20.028 0.034
53998.284050  20.031 0.022
54005.314258  20.060 0.022
54010.269497  20.100 0.024
54012.262336  20.035 0.033
54020.268349  20.074 0.030
54024.349941  20.130 0.032
54030.261876  20.074 0.025
54035.337752  20.155 0.045
54037.243135  20.110 0.022
54040.257628  20.039 0.041
54049.284193  20.172 0.048
54053.248389  20.033 0.022
#54056.250056r -99.000 0.054
54059.244359  20.065 0.039
54062.249294  20.090 0.035
54068.229806  20.129 0.054
54357.287575  20.169 0.040
54362.337343  20.162 0.030
54382.317565  20.230 0.040
54385.335381  20.172 0.027
54387.335855  20.211 0.031
54392.330584  20.096 0.030
54402.329145  20.099 0.042

