51081.296052  19.602 0.028
51819.367158  19.869 0.028
52558.332443  19.714 0.023
52577.219944  19.732 0.028
52586.223422  19.724 0.029
52910.303903  19.737 0.022
52931.234105  19.786 0.026
52935.231070  19.776 0.024
52959.174397  19.886 0.023
52963.154141  19.878 0.022
53352.125207  20.018 0.028
53622.333508  20.095 0.046
53634.282979  20.068 0.053
53638.324313  20.111 0.030
53655.260519  19.963 0.044
53664.285476  19.950 0.039
53669.244719  19.972 0.029
53671.329489  19.999 0.036
53674.228955  20.009 0.029
53676.318433  19.979 0.028
53679.290324  20.027 0.042
53681.281837  20.080 0.036
#53694.254766i -99.000 0.062
53697.238860  20.001 0.029
53700.237818  19.936 0.035
53705.224488  19.954 0.027
53975.309649  20.012 0.033
53990.322326  19.972 0.034
53994.332549  20.073 0.028
53996.316222  20.068 0.036
53998.284883  20.041 0.026
54005.315091  20.073 0.029
54010.270330  20.096 0.034
54012.263169  20.094 0.037
54020.269182  20.119 0.044
54024.350774  20.077 0.046
54030.262710  20.122 0.026
54035.338585  20.011 0.054
54037.243969  20.092 0.027
54040.258462  20.167 0.048
54049.285027  20.189 0.071
54053.249222  20.148 0.034
54056.250889  20.070 0.060
54059.245192  20.067 0.056
54062.250128  20.060 0.051
54068.230639  20.060 0.058
54357.288408  20.132 0.039
54362.338177  20.193 0.039
54382.318398  20.157 0.043
54385.336214  20.105 0.037
54387.336689  20.176 0.044
54392.331417  20.103 0.040
54402.329978  20.114 0.045

