51081.297719  19.665 0.127
51819.368825  19.669 0.100
52558.334110  19.726 0.103
52577.221611  19.730 0.109
52586.225089  19.980 0.144
52910.305570  19.824 0.102
52931.235772  19.966 0.124
52935.232737  19.845 0.110
52959.176064  19.829 0.094
52963.155808  19.843 0.084
53352.126874  19.933 0.110
53622.335175  20.094 0.181
53634.284646  20.075 0.176
53638.325980  20.098 0.125
53655.262186  20.235 0.193
53664.287143  19.969 0.155
53669.246386  19.816 0.105
53671.331156  20.059 0.163
53674.230622  20.128 0.129
53676.320100  20.074 0.120
53679.291991  20.275 0.208
53681.283504  20.115 0.156
#53694.256433z -99.000 0.368
53697.240527  19.950 0.112
53700.239485  19.964 0.166
53705.226155  20.311 0.146
53975.311315  19.976 0.128
53990.323993  20.126 0.157
53994.334216  20.106 0.117
53996.317889  20.037 0.158
53998.286550  20.064 0.100
54005.316758  20.138 0.099
54010.271997  20.102 0.098
54012.264836  20.124 0.117
54020.270849  20.310 0.312
54024.352441  20.288 0.239
54030.264376  20.068 0.096
54035.340252  19.984 0.252
54037.245635  20.217 0.127
54040.260128  19.916 0.125
54049.286693  20.284 0.345
54053.250889  20.131 0.125
54056.252556  19.932 0.149
54059.246859  20.166 0.215
54062.251794  19.935 0.182
54068.232306  19.982 0.165
54357.290075  20.034 0.106
54362.339843  20.006 0.120
54382.320065  20.079 0.189
54385.337881  20.173 0.124
54387.338355  19.930 0.141
54392.333084  20.132 0.166
54402.331645  19.910 0.140

