#51081.284748  -99.000 0.095
52196.301569  19.525 0.074
52197.314675  19.582 0.087
52225.164864  19.538 0.079
52231.200647  19.497 0.064
#52253.186818z -99.000 0.119
52557.308649  19.431 0.084
#52558.321178z -99.000 0.072
52577.208680  19.453 0.083
52578.204734  19.518 0.082
52586.212157  19.551 0.098
52908.283217  19.530 0.082
52910.292639  19.420 0.070
52911.297004  19.586 0.105
52930.174376  19.415 0.074
52931.222841 19.293 0.076
52934.215118  19.432 0.083
52935.219804 19.346 0.075
52936.211044  19.335 0.057
52959.163133  19.251 0.050
52962.136565  19.511 0.081
52963.142877  19.284 0.056
53270.275119  19.375 0.061
53272.325047  19.422 0.072
53286.293766  19.549 0.082
53288.252259  19.433 0.064
53302.247925  19.449 0.080
53312.203478  19.529 0.096
53313.213005  19.697 0.142
53314.204653  19.532 0.083
53352.113942  19.446 0.083
#53616.309020z -99.000 0.691
53623.299231  19.312 0.071
53626.285443  19.368 0.067
53628.270308  19.454 0.087
#53634.271716z -99.000 0.088
53637.271924  19.076 0.089
53638.313052  19.207 0.059
53639.317302  19.493 0.070
53644.264371  19.399 0.060
53654.298993  19.375 0.071
53655.249257  19.305 0.122
53656.246588  19.379 0.086
53663.259898  19.456 0.063
53664.274213  19.212 0.074
#53665.237866z -99.000 0.367
53666.237816  19.345 0.073
53668.249498  19.390 0.105
53669.233455  19.245 0.061
53670.254349  19.379 0.068
53671.318228  19.327 0.078
53673.222334  19.532 0.076
53674.217692  19.325 0.069
53675.219222  19.507 0.084
53676.307170  19.412 0.066
53677.240253  19.422 0.054
53679.279061  19.454 0.096
53680.226919  19.345 0.059
53681.270573  19.383 0.064
53685.229624  19.478 0.127
53693.228816  19.440 0.070
53694.243503  19.559 0.159
53697.227598  19.289 0.073
#53698.226207z -99.000 0.144
53700.226557  19.437 0.081
53704.212141  19.332 0.071
53705.213227  19.330 0.062
#53974.304795z -99.000 0.054
53975.298254  19.157 0.067
53989.308191  19.221 0.059
53993.366046  19.401 0.090
53994.321218  19.285 0.067
53996.304982  19.204 0.064
#53997.403843z -99.000 0.060
#53998.273787z -99.000 0.537
54000.283604  19.426 0.086
54005.303857  19.259 0.057
54007.333755  19.265 0.060
54009.257554  19.238 0.061
#54010.259096z -99.000 0.058
54011.322014  19.307 0.050
54012.251923  19.276 0.073
#54019.272237z -99.000 0.052
#54020.257891z -99.000 0.281
54024.339487  19.343 0.079
54025.321025  19.286 0.069
54028.248287  19.276 0.070
54029.251408  19.425 0.083
54030.251464  19.213 0.058
54035.327250  19.379 0.114
54037.232697  19.124 0.061
54040.247202  19.115 0.067
54047.277716  19.212 0.099
54049.273640  19.230 0.078
54053.237948  19.230 0.062
54056.239651  19.219 0.080
54062.238879  19.128 0.085
54068.219398  19.320 0.085
54348.318777  19.209 0.059
54357.277171  19.217 0.055
#54358.274596z -99.000 0.080
54359.268658  19.368 0.127
54362.326934  19.269 0.066
54365.307665  19.306 0.057
54373.381893  19.499 0.107
54381.327251  19.277 0.054
54382.307205  19.269 0.070
54385.324933  19.299 0.064
54386.319574  19.334 0.061
54387.325423  19.268 0.068
54388.323812  19.218 0.048
54392.320225  19.303 0.073
54402.318595  19.346 0.075
#54403.237624z -99.000 0.099
54404.295148  19.220 0.050
54405.293128  19.331 0.058
54406.231419  19.119 0.046
#54412.234356 -99.000 0.086

