51081.283915  20.220 0.072
52196.300736  20.525 0.068
52197.313842  20.558 0.072
52225.164031  20.487 0.067
52231.199814  20.454 0.059
52253.185985  20.500 0.117
52557.307816  20.224 0.063
52558.320345  20.215 0.060
52577.207847  20.291 0.054
52578.203901  20.483 0.067
52586.211324  20.454 0.063
52908.282384  20.302 0.065
52910.291806  20.344 0.054
52911.296171  20.070 0.065
52930.173543  20.258 0.060
52931.222008  20.259 0.061
52934.214285  20.252 0.065
52935.218971  20.257 0.054
52936.210211  20.225 0.051
52959.162300  20.463 0.054
52962.135732  20.406 0.071
52963.142044  20.370 0.051
53270.274285  20.212 0.062
53272.324214  20.222 0.070
53286.292933  20.312 0.074
53288.251426  20.438 0.077
53302.247092  20.271 0.104
53312.202645  20.271 0.072
53313.212172  20.535 0.104
53314.203820  20.290 0.061
53352.113109  20.418 0.057
#53616.308187u -99.000 0.599
53623.298398  20.375 0.087
53626.284610  20.149 0.057
53628.269475  20.125 0.121
53634.270883  20.147 0.146
53637.271091  20.313 0.108
53638.312219  20.272 0.066
53639.316469  20.333 0.069
53644.263538  20.281 0.068
53654.298160  20.346 0.069
53655.248424  20.385 0.172
53656.245755  20.343 0.135
53663.259065  20.221 0.095
53664.273380  20.293 0.108
#53665.237033u -99.000 2.384
53666.236983  20.361 0.070
53668.248665  20.214 0.087
53669.232622  20.411 0.058
53670.253516  20.389 0.067
53671.317395  20.255 0.091
53673.221501  20.262 0.060
53674.216859  20.320 0.068
53675.218389  20.456 0.074
53676.306337  20.381 0.081
53677.239420  20.284 0.055
53679.278228  20.230 0.075
53680.226086  20.464 0.069
53681.269740  20.394 0.075
53685.228791  20.238 0.187
53693.227983  20.360 0.134
53694.242670  19.898 0.173
53697.226765  20.428 0.084
53698.225374  20.209 0.128
53700.225724  20.741 0.105
53704.211308  20.334 0.070
53705.212394  20.425 0.073
53974.303962  20.190 0.051
53975.297421  20.323 0.062
53989.307358  19.944 0.078
53993.365213  20.050 0.069
53994.320385  20.198 0.048
53996.304149 20.175 0.057
53997.403010  20.076 0.061
53998.272953  20.914 0.904
54000.282771  20.123 0.091
54005.303024  20.109 0.044
#54007.332921u -99.000 0.054
#54009.256721u -99.000 0.061
54010.258262  20.150 0.057
54011.321181  20.113 0.055
54012.251090  20.278 0.116
54019.271404  20.222 0.066
54020.257058  20.170 0.095
54024.338654  20.108 0.074
54025.320191  20.308 0.067
54028.247453  20.259 0.060
#54029.250575u -99.000 0.053
54030.250631  20.109 0.046
54035.326417  20.157 0.082
54037.231863  20.097 0.055
54040.246369  20.095 0.088
#54047.276883u -99.000 0.191
54049.272807  20.145 0.119
54053.237115  20.113 0.059
54056.238818  20.254 0.097
54062.238046  20.350 0.105
54068.218565  20.330 0.129
54348.317944  20.118 0.054
#54357.276338u -99.000 0.053
54358.273762  19.964 0.069
54359.267824  19.908 0.076
54362.326101  20.104 0.055
54365.306831  20.103 0.054
54373.381060  20.331 0.260
54381.326418  20.132 0.054
54382.306371  20.162 0.066
54385.324100  20.261 0.057
54386.318740  20.022 0.072
54387.324589  20.132 0.069
54388.322979  20.118 0.050
54392.319392  20.106 0.072
54402.317762  20.126 0.152
54403.236791  20.401 0.145
54404.294314  19.935 0.067
54405.292295  19.996 0.066
54406.230586  19.978 0.040
#54412.233523u -99.000 0.079

