51081.295257  20.658 0.085
51819.366469  19.927 0.029
52558.331688  19.980 0.028
52577.219188  20.007 0.035
52586.222665  20.001 0.035
52910.303147  19.840 0.023
52931.233349  19.847 0.028
52935.230312  19.859 0.026
52959.173641  19.887 0.023
52963.153385  19.916 0.022
53352.124451  20.307 0.034
53622.332751  20.143 0.050
53634.282221  20.159 0.058
53638.323557  20.164 0.032
53655.259763  20.140 0.054
53664.284719  20.075 0.043
53669.243963  20.080 0.031
53671.328734  20.200 0.039
53674.228198  20.066 0.030
53676.317677  20.112 0.031
53679.289568  20.125 0.048
53681.281080  20.138 0.034
53685.240131  20.180 0.079
53694.254010  20.185 0.081
53697.238104  20.085 0.029
53700.237062  20.015 0.033
53705.223732  20.129 0.031
53975.308769  20.247 0.038
53990.321636  20.172 0.038
53994.331758  20.236 0.030
53996.315490  20.142 0.042
53998.284092  20.211 0.026
54005.314359  20.206 0.027
54010.269602  20.208 0.029
54020.268469  20.057 0.038
54024.350009  20.250 0.044
54030.261963  20.347 0.030
54035.337760  20.282 0.062
54037.243208  20.304 0.032
54040.257777  20.336 0.051
54049.284191  20.330 0.062
54053.248454  20.356 0.040
54056.250238  20.422 0.083
54059.244494  20.252 0.048
54062.249396  20.373 0.059
54068.229937  20.317 0.065
54357.287615  20.065 0.031
54362.337439  20.072 0.039
54382.317714  20.093 0.039
54385.335487  20.123 0.030
54387.335931  20.137 0.045
54392.330733  20.087 0.041
54402.329142  20.034 0.041

